date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:02	189923/189923	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:02%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-1.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:03	189251/189251	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:02%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-2.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:03	189116/189116	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:02%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-3.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:03	188888/188888	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:03%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-4.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:04	190258/190258	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:03%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-5.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:04	188772/188772	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:04%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-6.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:05	188909/188909	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:04%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-7.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:05	188469/188469	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:05%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-8.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:06	190092/190092	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:05%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-9.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:06	189765/189765	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:05%20GMT	https://mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/islamic-studies/quran-hadith-beliefs/set-10.html	(from https://mcqs.learnuppakistan.com/islamic-studies)
13:10:07	191526/191526	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:06%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-1.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:07	190137/190137	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:06%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-2.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:07	189205/189205	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:07%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-3.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:08	190969/190969	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:07%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-4.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:08	193062/193062	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:08%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-5.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:08	190687/190687	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:08%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-6.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:09	192225/192225	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:08%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-7.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:09	191345/191345	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:09%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-8.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:09	192036/192036	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:09%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-9.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:10	186005/186005	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:09%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/constitutional-history-politics/set-10.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:10	188114/188114	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:10%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-1.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:11	188564/188564	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:10%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-2.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:11	186475/186475	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:10%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-3.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:11	188323/188323	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:11%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-4.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:12	190415/190415	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:11%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-5.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:12	189567/189567	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:11%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-6.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:12	190952/190952	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:12%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-7.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:13	185948/185948	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:12%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-8.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:13	182325/182325	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:12%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-9.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:13	192527/192527	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:13%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/culture-heritage-society/set-10.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:14	186464/186464	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:13%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-1.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:14	188281/188281	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:14%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-2.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:14	181161/181161	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:14%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-3.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:15	188453/188453	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:14%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-4	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-4.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:15	190037/190037	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:14%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-5	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-5.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:16	187300/187300	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:15%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-6	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-6.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:16	188815/188815	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:15%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-7	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-7.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:16	187452/187452	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:16%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-8	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-8.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:17	188585/188585	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:16%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-9	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-9.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:17	170968/170968	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:16%20GMT	https://mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-10	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/pakistan-studies/geography-environment/set-10.html	(from https://mcqs.learnuppakistan.com/pakistan-studies)
13:10:18	183769/183769	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:17%20GMT	https://mcqs.learnuppakistan.com/english/analogies/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/analogies/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:18	184292/184292	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:17%20GMT	https://mcqs.learnuppakistan.com/english/analogies/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/analogies/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:19	185989/185989	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:18%20GMT	https://mcqs.learnuppakistan.com/english/antonyms/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/antonyms/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:19	185758/185758	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:18%20GMT	https://mcqs.learnuppakistan.com/english/antonyms/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/antonyms/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:19	187982/187982	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:18%20GMT	https://mcqs.learnuppakistan.com/english/conceptual-vocabulary/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/conceptual-vocabulary/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:19	189071/189071	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:19%20GMT	https://mcqs.learnuppakistan.com/english/conceptual-vocabulary/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/conceptual-vocabulary/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:20	190095/190095	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:19%20GMT	https://mcqs.learnuppakistan.com/english/conditionals/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/conditionals/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:20	191629/191629	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:19%20GMT	https://mcqs.learnuppakistan.com/english/conditionals/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/conditionals/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:20	192616/192616	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:20%20GMT	https://mcqs.learnuppakistan.com/english/conditionals/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/conditionals/set-3.html	(from https://mcqs.learnuppakistan.com/english)
13:10:21	188345/188345	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:20%20GMT	https://mcqs.learnuppakistan.com/english/functions/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/functions/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:21	188785/188785	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:20%20GMT	https://mcqs.learnuppakistan.com/english/functions/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/functions/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:21	188612/188612	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:20%20GMT	https://mcqs.learnuppakistan.com/english/functions/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/functions/set-3.html	(from https://mcqs.learnuppakistan.com/english)
13:10:21	186836/186836	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:21%20GMT	https://mcqs.learnuppakistan.com/english/parts-of-speech/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/parts-of-speech/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:22	186979/186979	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:21%20GMT	https://mcqs.learnuppakistan.com/english/parts-of-speech/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/parts-of-speech/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:22	187248/187248	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:21%20GMT	https://mcqs.learnuppakistan.com/english/parts-of-speech/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/parts-of-speech/set-3.html	(from https://mcqs.learnuppakistan.com/english)
13:10:23	188722/188722	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:22%20GMT	https://mcqs.learnuppakistan.com/english/prefixes/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/prefixes/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:23	189578/189578	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:22%20GMT	https://mcqs.learnuppakistan.com/english/prefixes/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/prefixes/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:23	189236/189236	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:22%20GMT	https://mcqs.learnuppakistan.com/english/suffixes/set-1	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/suffixes/set-1.html	(from https://mcqs.learnuppakistan.com/english)
13:10:24	189814/189814	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:23%20GMT	https://mcqs.learnuppakistan.com/english/suffixes/set-2	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/suffixes/set-2.html	(from https://mcqs.learnuppakistan.com/english)
13:10:25	191375/191375	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202026%2008:10:23%20GMT	https://mcqs.learnuppakistan.com/english/suffixes/set-3	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/suffixes/set-3.html	(from https://mcqs.learnuppakistan.com/english)
13:10:44	198689/198689	---M-Z	200	added ('OK')	application/javascript	etag:W/%2261ec3724-30821%22	https://html2canvas.hertzen.com/dist/html2canvas.min.js	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/html2canvas.hertzen.com/dist/html2canvas.min.js	(from https://mcqs.learnuppakistan.com/computer-science/computer-fundamentals-hardware/set-1)
13:11:13	43379/43379	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202026%2008:11:12%20GMT	https://mcqs.learnuppakistan.com/english/conditionals/had%20been	C:/Users/Lenovo/OneDrive/Desktop/website/learning_test/mcqs.learnuppakistan.com/english/conditionals/had%20been.d2.delayed	(from https://mcqs.learnuppakistan.com/english/conditionals/set-2)
